x,y,sigxx,sigyy,sigxy,ux,vy
-0.96, 0.6, -1.20948e+07, -2.99877e+06, -4488.71, -3.9346e-05, 0.000306745
-0.96, 0.62, -1.21099e+07, -2.99683e+06, -3468.8, -3.94057e-05, 0.000310729
-0.96, 0.64, -1.21251e+07, -2.99509e+06, -2247.25, -3.94628e-05, 0.000314729
-0.96, 0.66, -1.21404e+07, -2.99371e+06, -1776.23, -3.95181e-05, 0.000318743
-0.96, 0.68, -1.21548e+07, -2.99283e+06, -1488.34, -3.95707e-05, 0.00032277
-0.96, 0.7, -1.21684e+07, -2.99288e+06, -936.242, -3.96222e-05, 0.000326809
-0.96, 0.72, -1.21819e+07, -2.99306e+06, -334.043, -3.96721e-05, 0.000330858
-0.96, 0.74, -1.21954e+07, -2.9932e+06, 404.18, -3.97203e-05, 0.000334919
-0.96, 0.76, -1.22085e+07, -2.99352e+06, 744.516, -3.9768e-05, 0.000338989
-0.96, 0.78, -1.22215e+07, -2.99384e+06, 1084.85, -3.98148e-05, 0.000343068
-0.96, 0.8, -1.22344e+07, -2.99447e+06, 1320.45, -3.98613e-05, 0.000347157
-0.96, 0.82, -1.22474e+07, -2.99516e+06, 1475.03, -3.99076e-05, 0.000351254
-0.96, 0.84, -1.22604e+07, -2.99594e+06, 1532.24, -3.9954e-05, 0.000355361
-0.96, 0.86, -1.22736e+07, -2.99675e+06, 1480.84, -4.00008e-05, 0.000359476
-0.96, 0.88, -1.22868e+07, -2.99748e+06, 1463.37, -4.00483e-05, 0.000363599
-0.96, 0.9, -1.23004e+07, -2.99821e+06, 1286.38, -4.00963e-05, 0.000367732
-0.96, 0.92, -1.23141e+07, -2.99896e+06, 1015.45, -4.01455e-05, 0.000371874
-0.96, 0.94, -1.23284e+07, -2.99936e+06, 685.873, -4.01957e-05, 0.000376026
-0.96, 0.96, -1.23429e+07, -2.99964e+06, 401.569, -4.02473e-05, 0.000380189
-0.96, 0.98, -1.23573e+07, -2.99992e+06, 117.265, -4.03002e-05, 0.000384362
-0.94, -1, -1.22781e+07, -2.84093e+06, 42.622, -6.03869e-05, -7.7656e-26
-0.94, -0.98, -1.22771e+07, -2.84079e+06, 667.77, -6.03848e-05, 4.40614e-06
-0.94, -0.96, -1.2276e+07, -2.84095e+06, 1054.48, -6.03793e-05, 8.81156e-06
-0.94, -0.94, -1.22749e+07, -2.8415e+06, 1562.14, -6.03705e-05, 1.32153e-05
-0.94, -0.92, -1.22732e+07, -2.84216e+06, 2001.94, -6.03573e-05, 1.76169e-05
-0.94, -0.9, -1.22704e+07, -2.84297e+06, 2543.17, -6.03411e-05, 2.20155e-05
-0.94, -0.88, -1.22671e+07, -2.84377e+06, 3287.59, -6.03204e-05, 2.64101e-05
-0.94, -0.86, -1.22627e+07, -2.84488e+06, 3779.25, -6.02955e-05, 3.08002e-05
-0.94, -0.84, -1.22581e+07, -2.84615e+06, 4468.96, -6.02674e-05, 3.51845e-05
-0.94, -0.82, -1.22531e+07, -2.84773e+06, 5379.91, -6.0234e-05, 3.95625e-05
-0.94, -0.8, -1.22471e+07, -2.8497e+06, 6007.7, -6.01969e-05, 4.39328e-05
-0.94, -0.78, -1.22405e+07, -2.85179e+06, 7224.41, -6.01551e-05, 4.82945e-05
-0.94, -0.76, -1.22333e+07, -2.85437e+06, 8066.56, -6.0108e-05, 5.26468e-05
-0.94, -0.74, -1.22252e+07, -2.85719e+06, 9181.93, -6.00568e-05, 5.69881e-05
-0.94, -0.72, -1.22166e+07, -2.86026e+06, 10320.7, -5.99996e-05, 6.13175e-05
-0.94, -0.7, -1.22065e+07, -2.86397e+06, 11462.5, -5.9938e-05, 6.56333e-05
-0.94, -0.68, -1.21961e+07, -2.86775e+06, 13041.8, -5.98705e-05, 6.99345e-05
-0.94, -0.66, -1.21843e+07, -2.87242e+06, 14031.9, -5.9797e-05, 7.42197e-05
-0.94, -0.64, -1.21721e+07, -2.87725e+06, 15724.2, -5.97187e-05, 7.8487e-05
-0.94, -0.62, -1.21595e+07, -2.88231e+06, 17254.1, -5.96334e-05, 8.27355e-05
-0.94, -0.6, -1.2145e+07, -2.88832e+06, 18586.2, -5.95433e-05, 8.69629e-05
-0.94, -0.58, -1.213e+07, -2.89439e+06, 20361.6, -5.94467e-05, 9.11679e-05
-0.94, -0.56, -1.2114e+07, -2.90106e+06, 21566.8, -5.93436e-05, 9.53491e-05
-0.94, -0.54, -1.20974e+07, -2.9088e+06, 23437.8, -5.92357e-05, 9.95042e-05
-0.94, -0.52, -1.20806e+07, -2.91691e+06, 25501.5, -5.91207e-05, 0.000103632
-0.94, -0.5, -1.20623e+07, -2.92569e+06, 26615.1, -5.90009e-05, 0.000107731
-0.94, -0.48, -1.20431e+07, -2.93461e+06, 28767.7, -5.88757e-05, 0.000111799
-0.94, -0.46, -1.2023e+07, -2.94433e+06, 30109.6, -5.8744e-05, 0.000115835
-0.94, -0.44, -1.20026e+07, -2.95445e+06, 31054.6, -5.86091e-05, 0.000119836
-0.94, -0.42, -1.19815e+07, -2.96545e+06, 32996.6, -5.84694e-05, 0.000123802
-0.94, -0.4, -1.196e+07, -2.97685e+06, 34115.4, -5.8326e-05, 0.000127732
-0.94, -0.38, -1.19379e+07, -2.98842e+06, 35588.9, -5.81798e-05, 0.000131623
-0.94, -0.36, -1.19156e+07, -3.00052e+06, 36174.5, -5.80307e-05, 0.000135476
-0.94, -0.34, -1.18932e+07, -3.01275e+06, 36756.6, -5.78806e-05, 0.00013929
-0.94, -0.32, -1.18706e+07, -3.02534e+06, 37232.2, -5.77295e-05, 0.000143063
-0.94, -0.3, -1.18483e+07, -3.03809e+06, 37305.1, -5.75789e-05, 0.000146796
-0.94, -0.28, -1.18257e+07, -3.05066e+06, 37358.1, -5.74298e-05, 0.000150488
-0.94, -0.26, -1.18037e+07, -3.06281e+06, 37016.4, -5.72831e-05, 0.00015414
-0.94, -0.24, -1.17813e+07, -3.07505e+06, 36348.9, -5.71401e-05, 0.000157753
-0.94, -0.22, -1.17615e+07, -3.08701e+06, 35101.3, -5.70021e-05, 0.000161327
-0.94, -0.2, -1.17424e+07, -3.09891e+06, 33741.4, -5.68694e-05, 0.000164864
-0.94, -0.18, -1.17244e+07, -3.11022e+06, 31667.4, -5.67451e-05, 0.000168365
-0.94, -0.16, -1.17075e+07, -3.12034e+06, 29856.7, -5.66281e-05, 0.000171833
-0.94, -0.14, -1.16906e+07, -3.13036e+06, 26767.2, -5.65213e-05, 0.000175269
-0.94, -0.12, -1.16775e+07, -3.1387e+06, 24426.7, -5.64246e-05, 0.000178677
-0.94, -0.1, -1.16638e+07, -3.14699e+06, 21504.9, -5.63386e-05, 0.000182059
-0.94, -0.08, -1.16538e+07, -3.15395e+06, 18776, -5.62666e-05, 0.000185418
-0.94, -0.06, -1.16454e+07, -3.16051e+06, 16557.2, -5.62051e-05, 0.000188758
-0.94, -0.04, -1.16388e+07, -3.1656e+06, 12427.9, -5.61601e-05, 0.000192082
-0.94, -0.02, -1.16331e+07, -3.16793e+06, 9693.11, -5.61268e-05, 0.000195395
-0.94, 0, -1.16274e+07, -3.17022e+06, 5206.57, -5.61086e-05, 0.0001987
-0.94, 0.02, -1.16302e+07, -3.17089e+06, 1025.22, -5.61044e-05, 0.000202001
-0.94, 0.04, -1.16333e+07, -3.17181e+06, -1936.47, -5.61155e-05, 0.000205302
-0.94, 0.06, -1.16382e+07, -3.17051e+06, -6256.79, -5.61382e-05, 0.000208606
-0.94, 0.08, -1.16428e+07, -3.16731e+06, -8756.33, -5.61776e-05, 0.000211918
-0.94, 0.1, -1.16487e+07, -3.16351e+06, -11873.8, -5.62273e-05, 0.00021524
-0.94, 0.12, -1.16598e+07, -3.15846e+06, -14771.6, -5.62914e-05, 0.000218578
-0.94, 0.14, -1.16717e+07, -3.15368e+06, -16743.5, -5.63662e-05, 0.000221933
-0.94, 0.16, -1.16861e+07, -3.14692e+06, -19457.5, -5.64512e-05, 0.000225308
-0.94, 0.18, -1.17005e+07, -3.14013e+06, -21199.3, -5.65466e-05, 0.000228707
-0.94, 0.2, -1.17173e+07, -3.1327e+06, -23141.8, -5.66494e-05, 0.00023213
-0.94, 0.22, -1.17342e+07, -3.12436e+06, -24490.5, -5.6761e-05, 0.000235582
-0.94, 0.24, -1.17515e+07, -3.11589e+06, -25679.5, -5.6878e-05, 0.000239062
-0.94, 0.26, -1.1771e+07, -3.10698e+06, -26201.3, -5.70005e-05, 0.000242573
-0.94, 0.28, -1.17905e+07, -3.09819e+06, -26580, -5.71269e-05, 0.000246115
-0.94, 0.3, -1.18108e+07, -3.08881e+06, -26649.8, -5.7256e-05, 0.000249689
-0.94, 0.32, -1.18316e+07, -3.08051e+06, -26302.1, -5.73873e-05, 0.000253296
-0.94, 0.34, -1.18528e+07, -3.07227e+06, -25528.2, -5.75194e-05, 0.000256934
-0.94, 0.36, -1.18738e+07, -3.06401e+06, -24705.9, -5.76512e-05, 0.000260604
-0.94, 0.38, -1.18944e+07, -3.05569e+06, -23979.6, -5.77825e-05, 0.000264306
-0.94, 0.4, -1.19148e+07, -3.04742e+06, -22591.1, -5.79119e-05, 0.000268038
-0.94, 0.42, -1.19351e+07, -3.03953e+06, -21687.9, -5.80391e-05, 0.0002718
-0.94, 0.44, -1.19551e+07, -3.03298e+06, -19842.7, -5.81639e-05, 0.000275591
-0.94, 0.46, -1.19746e+07, -3.02675e+06, -18215.4, -5.82846e-05, 0.000279409
-0.94, 0.48, -1.19935e+07, -3.02068e+06, -16841.3, -5.84026e-05, 0.000283254
-0.94, 0.5, -1.20119e+07, -3.01547e+06, -15030.9, -5.85163e-05, 0.000287123
-0.94, 0.52, -1.20302e+07, -3.01047e+06, -13424.3, -5.86254e-05, 0.000291016
-0.94, 0.54, -1.20474e+07, -3.0067e+06, -11773.6, -5.87311e-05, 0.000294931
-0.94, 0.56, -1.20642e+07, -3.00314e+06, -9710.84, -5.88321e-05, 0.000298865
-0.94, 0.58, -1.20807e+07, -2.99957e+06, -8318.03, -5.89292e-05, 0.000302819
-0.94, 0.6, -1.2096e+07, -2.99754e+06, -7123.65, -5.90219e-05, 0.000306791
-0.94, 0.62, -1.21118e+07, -2.99534e+06, -5557.05, -5.91112e-05, 0.000310778
-0.94, 0.64, -1.21267e+07, -2.9939e+06, -4169.09, -5.91971e-05, 0.000314781
-0.94, 0.66, -1.21411e+07, -2.99309e+06, -2927.75, -5.92794e-05, 0.000318798
-0.94, 0.68, -1.21553e+07, -2.99247e+06, -2155.98, -5.93583e-05, 0.000322827
-0.94, 0.7, -1.2169e+07, -2.99217e+06, -1176.29, -5.94349e-05, 0.000326867
-0.94, 0.72, -1.21826e+07, -2.99183e+06, -160.651, -5.95095e-05, 0.000330919
-0.94, 0.74, -1.21959e+07, -2.9922e+06, 696.169, -5.95822e-05, 0.000334982
-0.94, 0.76, -1.22091e+07, -2.99292e+06, 1477.03, -5.96532e-05, 0.000339053
-0.94, 0.78, -1.22221e+07, -2.99326e+06, 1815.39, -5.97232e-05, 0.000343134
-0.94, 0.8, -1.22347e+07, -2.99403e+06, 2112.26, -5.97927e-05, 0.000347224
-0.94, 0.82, -1.22474e+07, -2.99476e+06, 2337.98, -5.98619e-05, 0.000351322
-0.94, 0.84, -1.22605e+07, -2.9956e+06, 2325.64, -5.99313e-05, 0.000355429
-0.94, 0.86, -1.22736e+07, -2.99649e+06, 2257.67, -6.00013e-05, 0.000359544
-0.94, 0.88, -1.22867e+07, -2.99738e+06, 2189.69, -6.00722e-05, 0.000363668
-0.94, 0.9, -1.23002e+07, -2.99807e+06, 1980.33, -6.01444e-05, 0.000367801
-0.94, 0.92, -1.23138e+07, -2.99875e+06, 1698.21, -6.02177e-05, 0.000371944
-0.94, 0.94, -1.23276e+07, -2.99934e+06, 1125.03, -6.02931e-05, 0.000376095
-0.94, 0.96, -1.23422e+07, -2.99962e+06, 808.119, -6.03706e-05, 0.000380258
-0.94, 0.98, -1.23569e+07, -2.99989e+06, 491.204, -6.04495e-05, 0.00038443
-0.92, -1, -1.22784e+07, -2.84185e+06, -16.6635, -8.05161e-05, -9.2825e-26
-0.92, -0.98, -1.22774e+07, -2.84171e+06, 608.485, -8.05137e-05, 4.40483e-06
-0.92, -0.96, -1.22767e+07, -2.8419e+06, 1437.15, -8.05064e-05, 8.80907e-06
-0.92, -0.94, -1.22756e+07, -2.84238e+06, 1996.77, -8.04944e-05, 1.32116e-05
-0.92, -0.92, -1.2274e+07, -2.84283e+06, 2762.42, -8.04775e-05, 1.76122e-05
-0.92, -0.9, -1.22705e+07, -2.84362e+06, 3516.97, -8.04553e-05, 2.20098e-05
-0.92, -0.88, -1.22672e+07, -2.84441e+06, 4266.46, -8.0428e-05, 2.64034e-05
-0.92, -0.86, -1.22634e+07, -2.84542e+06, 5010.13, -8.03955e-05, 3.07929e-05
-0.92, -0.84, -1.22588e+07, -2.84687e+06, 6056.76, -8.03576e-05, 3.51765e-05
-0.92, -0.82, -1.22542e+07, -2.84833e+06, 7094.33, -8.03139e-05, 3.9554e-05
-0.92, -0.8, -1.2248e+07, -2.8503e+06, 8295.88, -8.02644e-05, 4.39243e-05
-0.92, -0.78, -1.22414e+07, -2.85238e+06, 9501.38, -8.02088e-05, 4.82859e-05
-0.92, -0.76, -1.22343e+07, -2.85465e+06, 10790.9, -8.01469e-05, 5.26386e-05
-0.92, -0.74, -1.22262e+07, -2.85745e+06, 12024.6, -8.00782e-05, 5.69804e-05
-0.92, -0.72, -1.22179e+07, -2.86028e+06, 13595.3, -8.00031e-05, 6.13104e-05
-0.92, -0.7, -1.22077e+07, -2.86396e+06, 15307, -7.99205e-05, 6.56276e-05
-0.92, -0.68, -1.21972e+07, -2.86775e+06, 16928.5, -7.98313e-05, 6.993e-05
-0.92, -0.66, -1.2186e+07, -2.87203e+06, 18954.7, -7.97337e-05, 7.4217e-05
-0.92, -0.64, -1.21738e+07, -2.87684e+06, 20601.2, -7.9629e-05, 7.84862e-05
-0.92, -0.62, -1.21613e+07, -2.88168e+06, 22758.8, -7.95167e-05, 8.27367e-05
-0.92, -0.6, -1.21467e+07, -2.8875e+06, 24766.2, -7.93957e-05, 8.69672e-05
-0.92, -0.58, -1.21315e+07, -2.89358e+06, 26597.6, -7.92674e-05, 9.11748e-05
-0.92, -0.56, -1.21159e+07, -2.9001e+06, 29079.6, -7.91307e-05, 9.53589e-05
-0.92, -0.54, -1.20992e+07, -2.90824e+06, 31404.4, -7.89859e-05, 9.95174e-05
-0.92, -0.52, -1.20825e+07, -2.91637e+06, 33729.1, -7.88336e-05, 0.000103648
-0.92, -0.5, -1.20638e+07, -2.92517e+06, 36124.7, -7.86741e-05, 0.000107751
-0.92, -0.48, -1.20446e+07, -2.93409e+06, 38277.3, -7.85068e-05, 0.000111822
-0.92, -0.46, -1.20251e+07, -2.9433e+06, 40135, -7.83317e-05, 0.000115862
-0.92, -0.44, -1.20044e+07, -2.95372e+06, 41616.7, -7.81514e-05, 0.000119867
-0.92, -0.42, -1.19833e+07, -2.96466e+06, 44010.8, -7.79647e-05, 0.000123837
-0.92, -0.4, -1.19615e+07, -2.9761e+06, 45527.9, -7.7773e-05, 0.00012777
-0.92, -0.38, -1.19392e+07, -2.98774e+06, 47160.5, -7.75773e-05, 0.000131665
-0.92, -0.36, -1.19169e+07, -2.99965e+06, 48195.9, -7.73781e-05, 0.000135521
-0.92, -0.34, -1.18939e+07, -3.01207e+06, 49123.1, -7.7177e-05, 0.000139337
-0.92, -0.32, -1.1871e+07, -3.02456e+06, 49875.2, -7.69748e-05, 0.000143113
-0.92, -0.3, -1.18484e+07, -3.03724e+06, 49995.7, -7.67731e-05, 0.000146848
-0.92, -0.28, -1.18256e+07, -3.04987e+06, 50143, -7.65732e-05, 0.000150542
-0.92, -0.26, -1.18033e+07, -3.06213e+06, 49666.4, -7.63766e-05, 0.000154195
-0.92, -0.24, -1.17804e+07, -3.07447e+06, 48595.8, -7.61847e-05, 0.000157808
-0.92, -0.22, -1.17597e+07, -3.08654e+06, 47397.7, -7.59998e-05, 0.000161382
-0.92, -0.2, -1.17407e+07, -3.09882e+06, 45215.9, -7.58218e-05, 0.000164919
-0.92, -0.18, -1.17222e+07, -3.11053e+06, 43054.2, -7.56547e-05, 0.000168418
-0.92, -0.16, -1.1705e+07, -3.1207e+06, 40054.7, -7.54975e-05, 0.000171884
-0.92, -0.14, -1.16876e+07, -3.13092e+06, 36153.2, -7.53537e-05, 0.000175318
-0.92, -0.12, -1.16739e+07, -3.13934e+06, 33372.7, -7.52242e-05, 0.000178722
-0.92, -0.1, -1.1659e+07, -3.14753e+06, 29110.2, -7.5109e-05, 0.0001821
-0.92, -0.08, -1.16485e+07, -3.15463e+06, 26211.3, -7.50123e-05, 0.000185455
-0.92, -0.06, -1.16412e+07, -3.16138e+06, 21302.3, -7.49301e-05, 0.000188791
-0.92, -0.04, -1.16346e+07, -3.16666e+06, 16914.3, -7.48692e-05, 0.00019211
-0.92, -0.02, -1.16289e+07, -3.16895e+06, 12417.6, -7.48243e-05, 0.000195418
-0.92, 0, -1.1623e+07, -3.17119e+06, 6580.18, -7.48e-05, 0.000198718
-0.92, 0.02, -1.16259e+07, -3.17167e+06, 1557.27, -7.47947e-05, 0.000202013
-0.92, 0.04, -1.16289e+07, -3.17231e+06, -2583.47, -7.48099e-05, 0.000205309
-0.92, 0.06, -1.16341e+07, -3.1709e+06, -7153.46, -7.48412e-05, 0.000208608
-0.92, 0.08, -1.16402e+07, -3.16826e+06, -12234.3, -7.48939e-05, 0.000211916
-0.92, 0.1, -1.16465e+07, -3.16426e+06, -15557.7, -7.49611e-05, 0.000215235
-0.92, 0.12, -1.16561e+07, -3.15864e+06, -20533.4, -7.5047e-05, 0.000218569
-0.92, 0.14, -1.16676e+07, -3.15362e+06, -23145.8, -7.51474e-05, 0.000221921
-0.92, 0.16, -1.16825e+07, -3.14652e+06, -26526.6, -7.52622e-05, 0.000225294
-0.92, 0.18, -1.16972e+07, -3.13955e+06, -29206.1, -7.53907e-05, 0.000228692
-0.92, 0.2, -1.17148e+07, -3.13191e+06, -31215.5, -7.55293e-05, 0.000232115
-0.92, 0.22, -1.17335e+07, -3.12388e+06, -33243.3, -7.56792e-05, 0.000235567
-0.92, 0.24, -1.17514e+07, -3.11526e+06, -34301.4, -7.58362e-05, 0.000239048
-0.92, 0.26, -1.17711e+07, -3.10622e+06, -34995.7, -7.60006e-05, 0.00024256
-0.92, 0.28, -1.17907e+07, -3.09727e+06, -35424.4, -7.61702e-05, 0.000246104
-0.92, 0.3, -1.18111e+07, -3.08753e+06, -35490.3, -7.63436e-05, 0.000249681
-0.92, 0.32, -1.18317e+07, -3.0783e+06, -35411.9, -7.65195e-05, 0.00025329
-0.92, 0.34, -1.18532e+07, -3.07011e+06, -34338.3, -7.66965e-05, 0.000256932
-0.92, 0.36, -1.18749e+07, -3.06196e+06, -33044.6, -7.68732e-05, 0.000260607
-0.92, 0.38, -1.18955e+07, -3.0536e+06, -31944.8, -7.70488e-05, 0.000264313
-0.92, 0.4, -1.1916e+07, -3.04517e+06, -30342.5, -7.7222e-05, 0.000268051
-0.92, 0.42, -1.19363e+07, -3.03732e+06, -28962.8, -7.7392e-05, 0.000271818
-0.92, 0.44, -1.19562e+07, -3.03126e+06, -26777.4, -7.75582e-05, 0.000275614
-0.92, 0.46, -1.19762e+07, -3.02508e+06, -24551.9, -7.77199e-05, 0.000279438
-0.92, 0.48, -1.19953e+07, -3.01925e+06, -22136, -7.78766e-05, 0.000283288
-0.92, 0.5, -1.20138e+07, -3.01363e+06, -20061.4, -7.80282e-05, 0.000287162
-0.92, 0.52, -1.20322e+07, -3.00841e+06, -17860.6, -7.81746e-05, 0.00029106
-0.92, 0.54, -1.20496e+07, -3.00473e+06, -15369.2, -7.83144e-05, 0.00029498
-0.92, 0.56, -1.20663e+07, -3.00119e+06, -13330.7, -7.8449e-05, 0.00029892
-0.92, 0.58, -1.20824e+07, -2.99824e+06, -10980.8, -7.85787e-05, 0.000302879
-0.92, 0.6, -1.20981e+07, -2.99593e+06, -8944.37, -7.8702e-05, 0.000306854
-0.92, 0.62, -1.21138e+07, -2.99373e+06, -7377.77, -7.88209e-05, 0.000310846
-0.92, 0.64, -1.21284e+07, -2.99272e+06, -6090.93, -7.89346e-05, 0.000314853
-0.92, 0.66, -1.21427e+07, -2.99159e+06, -4221.15, -7.9044e-05, 0.000318873
-0.92, 0.68, -1.21563e+07, -2.99089e+06, -2192.48, -7.9149e-05, 0.000322906
-0.92, 0.7, -1.21697e+07, -2.99065e+06, -769.215, -7.92505e-05, 0.00032695
-0.92, 0.72, -1.21833e+07, -2.99048e+06, 207.294, -7.93495e-05, 0.000331005
-0.92, 0.74, -1.21965e+07, -2.9912e+06, 988.158, -7.94457e-05, 0.00033507
-0.92, 0.76, -1.22097e+07, -2.99191e+06, 1779.01, -7.95401e-05, 0.000339143
-0.92, 0.78, -1.22225e+07, -2.99266e+06, 2657, -7.96328e-05, 0.000343226
-0.92, 0.8, -1.2235e+07, -2.9934e+06, 2988.42, -7.9725e-05, 0.000347317
-0.92, 0.82, -1.22475e+07, -2.99415e+06, 3311.71, -7.98167e-05, 0.000351417
-0.92, 0.84, -1.22605e+07, -2.99527e+06, 3282.59, -7.9909e-05, 0.000355525
-0.92, 0.86, -1.22736e+07, -2.99616e+06, 3266.95, -8.00019e-05, 0.000359641
-0.92, 0.88, -1.22866e+07, -2.99707e+06, 3052.93, -8.00959e-05, 0.000363765
-0.92, 0.9, -1.22998e+07, -2.99788e+06, 2735.87, -8.01919e-05, 0.000367898
-0.92, 0.92, -1.23135e+07, -2.99851e+06, 2308.22, -8.02894e-05, 0.000372041
-0.92, 0.94, -1.23273e+07, -2.9991e+06, 1735.04, -8.03897e-05, 0.000376192
-0.92, 0.96, -1.23416e+07, -2.9996e+06, 1029.48, -8.04927e-05, 0.000380354
-0.92, 0.98, -1.23563e+07, -2.9999e+06, 494.761, -8.05983e-05, 0.000384527
-0.9, -1, -1.22786e+07, -2.84277e+06, -75.9489, -0.000100646, -4.73821e-26
-0.9, -0.98, -1.22781e+07, -2.84286e+06, 853.616, -0.000100643, 4.40321e-06
-0.9, -0.96, -1.22775e+07, -2.84302e+06, 1715.92, -0.000100634, 8.80575e-06
-0.9, -0.94, -1.22765e+07, -2.84364e+06, 2354.59, -0.000100619, 1.32069e-05
-0.9, -0.92, -1.22746e+07, -2.84416e+06, 3262.78, -0.000100598, 1.76058e-05
-0.9, -0.9, -1.22716e+07, -2.84431e+06, 4424.94, -0.00010057, 2.2002e-05
-0.9, -0.88, -1.22681e+07, -2.84529e+06, 5372.79, -0.000100537, 2.63947e-05
-0.9, -0.86, -1.22647e+07, -2.84627e+06, 6320.64, -0.000100496, 3.07829e-05
-0.9, -0.84, -1.22602e+07, -2.84771e+06, 7336.41, -0.000100449, 3.5166e-05
-0.9, -0.82, -1.22551e+07, -2.8491e+06, 8756.03, -0.000100395, 3.95427e-05
-0.9, -0.8, -1.22494e+07, -2.85073e+06, 10206.7, -0.000100333, 4.39128e-05
-0.9, -0.78, -1.22426e+07, -2.85283e+06, 11540.8, -0.000100265, 4.82746e-05
-0.9, -0.76, -1.22355e+07, -2.85496e+06, 13196.2, -0.000100188, 5.26272e-05
-0.9, -0.74, -1.22279e+07, -2.85747e+06, 14606.7, -0.000100102, 5.69697e-05
-0.9, -0.72, -1.22192e+07, -2.8604e+06, 16851.5, -0.000100009, 6.13008e-05
-0.9, -0.7, -1.22094e+07, -2.86384e+06, 18743.9, -9.99063e-05, 6.56193e-05
-0.9, -0.68, -1.21988e+07, -2.86774e+06, 21040.3, -9.97953e-05, 6.99235e-05
-0.9, -0.66, -1.21881e+07, -2.87164e+06, 23336.6, -9.96743e-05, 7.42123e-05
-0.9, -0.64, -1.21759e+07, -2.8763e+06, 25618.3, -9.95439e-05, 7.84843e-05
-0.9, -0.62, -1.21631e+07, -2.88116e+06, 28286.8, -9.94038e-05, 8.27375e-05
-0.9, -0.6, -1.21491e+07, -2.88659e+06, 30561.1, -9.9253e-05, 8.69711e-05
-0.9, -0.58, -1.21349e+07, -2.89234e+06, 32815.3, -9.90927e-05, 9.11824e-05
-0.9, -0.56, -1.21188e+07, -2.89885e+06, 36014.3, -9.8923e-05, 9.53706e-05
-0.9, -0.54, -1.21021e+07, -2.9066e+06, 38657.7, -9.87415e-05, 9.95335e-05
-0.9, -0.52, -1.20849e+07, -2.91474e+06, 41458.8, -9.85521e-05, 0.000103669
-0.9, -0.5, -1.20665e+07, -2.92322e+06, 44765.2, -9.83516e-05, 0.000107776
-0.9, -0.48, -1.20467e+07, -2.93279e+06, 47314.9, -9.8142e-05, 0.000111853
-0.9, -0.46, -1.2027e+07, -2.94237e+06, 49864.7, -9.7924e-05, 0.000115896
-0.9, -0.44, -1.20064e+07, -2.95252e+06, 52350.3, -9.76976e-05, 0.000119906
-0.9, -0.42, -1.19855e+07, -2.96282e+06, 54823, -9.7464e-05, 0.000123881
-0.9, -0.4, -1.19633e+07, -2.97418e+06, 57141.7, -9.72235e-05, 0.000127819
-0.9, -0.38, -1.1941e+07, -2.98587e+06, 58772.8, -9.6978e-05, 0.000131719
-0.9, -0.36, -1.1918e+07, -2.99798e+06, 60710.3, -9.67282e-05, 0.000135579
-0.9, -0.34, -1.1895e+07, -3.01046e+06, 61628.9, -9.64755e-05, 0.000139399
-0.9, -0.32, -1.18713e+07, -3.02305e+06, 62701.1, -9.62217e-05, 0.000143178
-0.9, -0.3, -1.18482e+07, -3.03574e+06, 62966, -9.5968e-05, 0.000146915
-0.9, -0.28, -1.18253e+07, -3.04846e+06, 63070.8, -9.57165e-05, 0.000150612
-0.9, -0.26, -1.1802e+07, -3.06119e+06, 62292.5, -9.54691e-05, 0.000154266
-0.9, -0.24, -1.17791e+07, -3.07357e+06, 61185.5, -9.52276e-05, 0.00015788
-0.9, -0.22, -1.1758e+07, -3.08637e+06, 59368.5, -9.49943e-05, 0.000161453
-0.9, -0.2, -1.17389e+07, -3.0987e+06, 57076.5, -9.47707e-05, 0.000164989
-0.9, -0.18, -1.17189e+07, -3.11063e+06, 54155, -9.45594e-05, 0.000168487
-0.9, -0.16, -1.17016e+07, -3.12088e+06, 50180.5, -9.43619e-05, 0.000171949
-0.9, -0.14, -1.16843e+07, -3.13122e+06, 46060.5, -9.41798e-05, 0.00017538
-0.9, -0.12, -1.1669e+07, -3.14003e+06, 41490.4, -9.40166e-05, 0.00017878
-0.9, -0.1, -1.16541e+07, -3.14823e+06, 37227.9, -9.38715e-05, 0.000182153
-0.9, -0.08, -1.16441e+07, -3.15582e+06, 31850.9, -9.37485e-05, 0.000185502
-0.9, -0.06, -1.16369e+07, -3.16259e+06, 26650.6, -9.36463e-05, 0.000188832
-0.9, -0.04, -1.16295e+07, -3.16773e+06, 20323.7, -9.35682e-05, 0.000192145
-0.9, -0.02, -1.16237e+07, -3.16997e+06, 14489.8, -9.3513e-05, 0.000195447
-0.9, 0, -1.16179e+07, -3.17234e+06, 8132.75, -9.34821e-05, 0.00019874
-0.9, 0.02, -1.16208e+07, -3.17285e+06, 2186.28, -9.3476e-05, 0.000202029
-0.9, 0.04, -1.16238e+07, -3.17328e+06, -2809.49, -9.34943e-05, 0.000205319
-0.9, 0.06, -1.16289e+07, -3.17132e+06, -8919.95, -9.35355e-05, 0.000208612
-0.9, 0.08, -1.16352e+07, -3.16874e+06, -14274.4, -9.36009e-05, 0.000211914
-0.9, 0.1, -1.16434e+07, -3.16489e+06, -19959.5, -9.36872e-05, 0.000215228
-0.9, 0.12, -1.16531e+07, -3.15927e+06, -24923.7, -9.37958e-05, 0.000218558
-0.9, 0.14, -1.16639e+07, -3.15343e+06, -29921.2, -9.39228e-05, 0.000221906
